Data;Ano;Mês;Nome do Mês;Dia;Dia da Semana;Dia Útil;Semana;CW;Trimestre;Nome do Trimestre;Semestre;Nome do Semestre;Início do Mês;Mês/Ano;Mês/Ano Curto
2028-11-01;2028;11;Novembro;1;Quarta-Feira;Dia Útil;45;45/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-11-02;2028;11;Novembro;2;Quinta-Feira;Dia Útil;45;45/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-11-03;2028;11;Novembro;3;Sexta-Feira;Dia Útil;45;45/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-11-04;2028;11;Novembro;4;Sábado;Final de Semana;45;45/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-11-05;2028;11;Novembro;5;Domingo;Final de Semana;46;46/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-11-06;2028;11;Novembro;6;Segunda-Feira;Dia Útil;46;46/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-11-07;2028;11;Novembro;7;Terça-Feira;Dia Útil;46;46/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-11-08;2028;11;Novembro;8;Quarta-Feira;Dia Útil;46;46/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-11-09;2028;11;Novembro;9;Quinta-Feira;Dia Útil;46;46/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-11-10;2028;11;Novembro;10;Sexta-Feira;Dia Útil;46;46/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-11-11;2028;11;Novembro;11;Sábado;Final de Semana;46;46/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-11-12;2028;11;Novembro;12;Domingo;Final de Semana;47;47/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-11-13;2028;11;Novembro;13;Segunda-Feira;Dia Útil;47;47/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-11-14;2028;11;Novembro;14;Terça-Feira;Dia Útil;47;47/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-11-15;2028;11;Novembro;15;Quarta-Feira;Dia Útil;47;47/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-11-16;2028;11;Novembro;16;Quinta-Feira;Dia Útil;47;47/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-11-17;2028;11;Novembro;17;Sexta-Feira;Dia Útil;47;47/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-11-18;2028;11;Novembro;18;Sábado;Final de Semana;47;47/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-11-19;2028;11;Novembro;19;Domingo;Final de Semana;48;48/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-11-20;2028;11;Novembro;20;Segunda-Feira;Dia Útil;48;48/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-11-21;2028;11;Novembro;21;Terça-Feira;Dia Útil;48;48/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-11-22;2028;11;Novembro;22;Quarta-Feira;Dia Útil;48;48/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-11-23;2028;11;Novembro;23;Quinta-Feira;Dia Útil;48;48/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-11-24;2028;11;Novembro;24;Sexta-Feira;Dia Útil;48;48/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-11-25;2028;11;Novembro;25;Sábado;Final de Semana;48;48/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-11-26;2028;11;Novembro;26;Domingo;Final de Semana;49;49/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-11-27;2028;11;Novembro;27;Segunda-Feira;Dia Útil;49;49/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-11-28;2028;11;Novembro;28;Terça-Feira;Dia Útil;49;49/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-11-29;2028;11;Novembro;29;Quarta-Feira;Dia Útil;49;49/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-11-30;2028;11;Novembro;30;Quinta-Feira;Dia Útil;49;49/28;4;Trim 4;2;Semestre 2;2028-11-01;nov/28;nov/28
2028-12-01;2028;12;Dezembro;1;Sexta-Feira;Dia Útil;49;49/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-02;2028;12;Dezembro;2;Sábado;Final de Semana;49;49/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-03;2028;12;Dezembro;3;Domingo;Final de Semana;50;50/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-04;2028;12;Dezembro;4;Segunda-Feira;Dia Útil;50;50/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-05;2028;12;Dezembro;5;Terça-Feira;Dia Útil;50;50/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-06;2028;12;Dezembro;6;Quarta-Feira;Dia Útil;50;50/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-07;2028;12;Dezembro;7;Quinta-Feira;Dia Útil;50;50/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-08;2028;12;Dezembro;8;Sexta-Feira;Dia Útil;50;50/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-09;2028;12;Dezembro;9;Sábado;Final de Semana;50;50/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-10;2028;12;Dezembro;10;Domingo;Final de Semana;51;51/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-11;2028;12;Dezembro;11;Segunda-Feira;Dia Útil;51;51/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-12;2028;12;Dezembro;12;Terça-Feira;Dia Útil;51;51/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-13;2028;12;Dezembro;13;Quarta-Feira;Dia Útil;51;51/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-14;2028;12;Dezembro;14;Quinta-Feira;Dia Útil;51;51/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-15;2028;12;Dezembro;15;Sexta-Feira;Dia Útil;51;51/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-16;2028;12;Dezembro;16;Sábado;Final de Semana;51;51/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-17;2028;12;Dezembro;17;Domingo;Final de Semana;52;52/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-18;2028;12;Dezembro;18;Segunda-Feira;Dia Útil;52;52/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-19;2028;12;Dezembro;19;Terça-Feira;Dia Útil;52;52/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-20;2028;12;Dezembro;20;Quarta-Feira;Dia Útil;52;52/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-21;2028;12;Dezembro;21;Quinta-Feira;Dia Útil;52;52/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-22;2028;12;Dezembro;22;Sexta-Feira;Dia Útil;52;52/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-23;2028;12;Dezembro;23;Sábado;Final de Semana;52;52/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-24;2028;12;Dezembro;24;Domingo;Final de Semana;53;53/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-25;2028;12;Dezembro;25;Segunda-Feira;Dia Útil;53;53/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-26;2028;12;Dezembro;26;Terça-Feira;Dia Útil;53;53/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-27;2028;12;Dezembro;27;Quarta-Feira;Dia Útil;53;53/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-28;2028;12;Dezembro;28;Quinta-Feira;Dia Útil;53;53/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-29;2028;12;Dezembro;29;Sexta-Feira;Dia Útil;53;53/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-30;2028;12;Dezembro;30;Sábado;Final de Semana;53;53/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2028-12-31;2028;12;Dezembro;31;Domingo;Final de Semana;54;54/28;4;Trim 4;2;Semestre 2;2028-12-01;dez/28;dez/28
2029-01-01;2029;1;Janeiro;1;Segunda-Feira;Dia Útil;1;jan/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-02;2029;1;Janeiro;2;Terça-Feira;Dia Útil;1;jan/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-03;2029;1;Janeiro;3;Quarta-Feira;Dia Útil;1;jan/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-04;2029;1;Janeiro;4;Quinta-Feira;Dia Útil;1;jan/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-05;2029;1;Janeiro;5;Sexta-Feira;Dia Útil;1;jan/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-06;2029;1;Janeiro;6;Sábado;Final de Semana;1;jan/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-07;2029;1;Janeiro;7;Domingo;Final de Semana;2;fev/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-08;2029;1;Janeiro;8;Segunda-Feira;Dia Útil;2;fev/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-09;2029;1;Janeiro;9;Terça-Feira;Dia Útil;2;fev/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-10;2029;1;Janeiro;10;Quarta-Feira;Dia Útil;2;fev/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-11;2029;1;Janeiro;11;Quinta-Feira;Dia Útil;2;fev/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-12;2029;1;Janeiro;12;Sexta-Feira;Dia Útil;2;fev/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-13;2029;1;Janeiro;13;Sábado;Final de Semana;2;fev/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-14;2029;1;Janeiro;14;Domingo;Final de Semana;3;mar/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-15;2029;1;Janeiro;15;Segunda-Feira;Dia Útil;3;mar/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-16;2029;1;Janeiro;16;Terça-Feira;Dia Útil;3;mar/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-17;2029;1;Janeiro;17;Quarta-Feira;Dia Útil;3;mar/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-18;2029;1;Janeiro;18;Quinta-Feira;Dia Útil;3;mar/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-19;2029;1;Janeiro;19;Sexta-Feira;Dia Útil;3;mar/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-20;2029;1;Janeiro;20;Sábado;Final de Semana;3;mar/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-21;2029;1;Janeiro;21;Domingo;Final de Semana;4;abr/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-22;2029;1;Janeiro;22;Segunda-Feira;Dia Útil;4;abr/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-23;2029;1;Janeiro;23;Terça-Feira;Dia Útil;4;abr/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-24;2029;1;Janeiro;24;Quarta-Feira;Dia Útil;4;abr/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-25;2029;1;Janeiro;25;Quinta-Feira;Dia Útil;4;abr/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-26;2029;1;Janeiro;26;Sexta-Feira;Dia Útil;4;abr/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-27;2029;1;Janeiro;27;Sábado;Final de Semana;4;abr/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-28;2029;1;Janeiro;28;Domingo;Final de Semana;5;mai/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-29;2029;1;Janeiro;29;Segunda-Feira;Dia Útil;5;mai/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-30;2029;1;Janeiro;30;Terça-Feira;Dia Útil;5;mai/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-01-31;2029;1;Janeiro;31;Quarta-Feira;Dia Útil;5;mai/29;1;Trim 1;1;Semestre 1;2029-01-01;jan/29;jan/29
2029-02-01;2029;2;Fevereiro;1;Quinta-Feira;Dia Útil;5;mai/29;1;Trim 1;1;Semestre 1;2029-02-01;fev/29;fev/29
2029-02-02;2029;2;Fevereiro;2;Sexta-Feira;Dia Útil;5;mai/29;1;Trim 1;1;Semestre 1;2029-02-01;fev/29;fev/29
2029-02-03;2029;2;Fevereiro;3;Sábado;Final de Semana;5;mai/29;1;Trim 1;1;Semestre 1;2029-02-01;fev/29;fev/29
2029-02-04;2029;2;Fevereiro;4;Domingo;Final de Semana;6;jun/29;1;Trim 1;1;Semestre 1;2029-02-01;fev/29;fev/29
2029-02-05;2029;2;Fevereiro;5;Segunda-Feira;Dia Útil;6;jun/29;1;Trim 1;1;Semestre 1;2029-02-01;fev/29;fev/29
2029-02-06;2029;2;Fevereiro;6;Terça-Feira;Dia Útil;6;jun/29;1;Trim 1;1;Semestre 1;2029-02-01;fev/29;fev/29
2029-02-07;2029;2;Fevereiro;7;Quarta-Feira;Dia Útil;6;jun/29;1;Trim 1;1;Semestre 1;2029-02-01;fev/29;fev/29
2029-02-08;2029;2;Fevereiro;8;Quinta-Feira;Dia Útil;6;jun/29;1;Trim 1;1;Semestre 1;2029-02-01;fev/29;fev/29
2029-02-09;2029;2;Fevereiro;9;Sexta-Feira;Dia Útil;6;jun/29;1;Trim 1;1;Semestre 1;2029-02-01;fev/29;fev/29
2029-02-10;2029;2;Fevereiro;10;Sábado;Final de Semana;6;jun/29;1;Trim 1;1;Semestre 1;2029-02-01;fev/29;fev/29
2029-02-11;2029;2;Fevereiro;11;Domingo;Final de Semana;7;jul/29;1;Trim 1;1;Semestre 1;2029-02-01;fev/29;fev/29
2029-02-12;2029;2;Fevereiro;12;Segunda-Feira;Dia Útil;7;jul/29;1;Trim 1;1;Semestre 1;2029-02-01;fev/29;fev/29
2029-02-13;2029;2;Fevereiro;13;Terça-Feira;Dia Útil;7;jul/29;1;Trim 1;1;Semestre 1;2029-02-01;fev/29;fev/29
2029-02-14;2029;2;Fevereiro;14;Quarta-Feira;Dia Útil;7;jul/29;1;Trim 1;1;Semestre 1;2029-02-01;fev/29;fev/29
2029-02-15;2029;2;Fevereiro;15;Quinta-Feira;Dia Útil;7;jul/29;1;Trim 1;1;Semestre 1;2029-02-01;fev/29;fev/29
2029-02-16;2029;2;Fevereiro;16;Sexta-Feira;Dia Útil;7;jul/29;1;Trim 1;1;Semestre 1;2029-02-01;fev/29;fev/29
2029-02-17;2029;2;Fevereiro;17;Sábado;Final de Semana;7;jul/29;1;Trim 1;1;Semestre 1;2029-02-01;fev/29;fev/29
2029-02-18;2029;2;Fevereiro;18;Domingo;Final de Semana;8;ago/29;1;Trim 1;1;Semestre 1;2029-02-01;fev/29;fev/29
2029-02-19;2029;2;Fevereiro;19;Segunda-Feira;Dia Útil;8;ago/29;1;Trim 1;1;Semestre 1;2029-02-01;fev/29;fev/29
2029-02-20;2029;2;Fevereiro;20;Terça-Feira;Dia Útil;8;ago/29;1;Trim 1;1;Semestre 1;2029-02-01;fev/29;fev/29
2029-02-21;2029;2;Fevereiro;21;Quarta-Feira;Dia Útil;8;ago/29;1;Trim 1;1;Semestre 1;2029-02-01;fev/29;fev/29
2029-02-22;2029;2;Fevereiro;22;Quinta-Feira;Dia Útil;8;ago/29;1;Trim 1;1;Semestre 1;2029-02-01;fev/29;fev/29
2029-02-23;2029;2;Fevereiro;23;Sexta-Feira;Dia Útil;8;ago/29;1;Trim 1;1;Semestre 1;2029-02-01;fev/29;fev/29
2029-02-24;2029;2;Fevereiro;24;Sábado;Final de Semana;8;ago/29;1;Trim 1;1;Semestre 1;2029-02-01;fev/29;fev/29
2029-02-25;2029;2;Fevereiro;25;Domingo;Final de Semana;9;set/29;1;Trim 1;1;Semestre 1;2029-02-01;fev/29;fev/29
2029-02-26;2029;2;Fevereiro;26;Segunda-Feira;Dia Útil;9;set/29;1;Trim 1;1;Semestre 1;2029-02-01;fev/29;fev/29
2029-02-27;2029;2;Fevereiro;27;Terça-Feira;Dia Útil;9;set/29;1;Trim 1;1;Semestre 1;2029-02-01;fev/29;fev/29
2029-02-28;2029;2;Fevereiro;28;Quarta-Feira;Dia Útil;9;set/29;1;Trim 1;1;Semestre 1;2029-02-01;fev/29;fev/29
2029-03-01;2029;3;Março;1;Quinta-Feira;Dia Útil;9;set/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-02;2029;3;Março;2;Sexta-Feira;Dia Útil;9;set/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-03;2029;3;Março;3;Sábado;Final de Semana;9;set/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-04;2029;3;Março;4;Domingo;Final de Semana;10;out/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-05;2029;3;Março;5;Segunda-Feira;Dia Útil;10;out/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-06;2029;3;Março;6;Terça-Feira;Dia Útil;10;out/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-07;2029;3;Março;7;Quarta-Feira;Dia Útil;10;out/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-08;2029;3;Março;8;Quinta-Feira;Dia Útil;10;out/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-09;2029;3;Março;9;Sexta-Feira;Dia Útil;10;out/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-10;2029;3;Março;10;Sábado;Final de Semana;10;out/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-11;2029;3;Março;11;Domingo;Final de Semana;11;nov/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-12;2029;3;Março;12;Segunda-Feira;Dia Útil;11;nov/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-13;2029;3;Março;13;Terça-Feira;Dia Útil;11;nov/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-14;2029;3;Março;14;Quarta-Feira;Dia Útil;11;nov/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-15;2029;3;Março;15;Quinta-Feira;Dia Útil;11;nov/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-16;2029;3;Março;16;Sexta-Feira;Dia Útil;11;nov/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-17;2029;3;Março;17;Sábado;Final de Semana;11;nov/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-18;2029;3;Março;18;Domingo;Final de Semana;12;dez/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-19;2029;3;Março;19;Segunda-Feira;Dia Útil;12;dez/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-20;2029;3;Março;20;Terça-Feira;Dia Útil;12;dez/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-21;2029;3;Março;21;Quarta-Feira;Dia Útil;12;dez/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-22;2029;3;Março;22;Quinta-Feira;Dia Útil;12;dez/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-23;2029;3;Março;23;Sexta-Feira;Dia Útil;12;dez/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-24;2029;3;Março;24;Sábado;Final de Semana;12;dez/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-25;2029;3;Março;25;Domingo;Final de Semana;13;13/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-26;2029;3;Março;26;Segunda-Feira;Dia Útil;13;13/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-27;2029;3;Março;27;Terça-Feira;Dia Útil;13;13/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-28;2029;3;Março;28;Quarta-Feira;Dia Útil;13;13/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-29;2029;3;Março;29;Quinta-Feira;Dia Útil;13;13/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-30;2029;3;Março;30;Sexta-Feira;Dia Útil;13;13/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-03-31;2029;3;Março;31;Sábado;Final de Semana;13;13/29;1;Trim 1;1;Semestre 1;2029-03-01;mar/29;mar/29
2029-04-01;2029;4;Abril;1;Domingo;Final de Semana;14;14/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-04-02;2029;4;Abril;2;Segunda-Feira;Dia Útil;14;14/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-04-03;2029;4;Abril;3;Terça-Feira;Dia Útil;14;14/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-04-04;2029;4;Abril;4;Quarta-Feira;Dia Útil;14;14/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-04-05;2029;4;Abril;5;Quinta-Feira;Dia Útil;14;14/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-04-06;2029;4;Abril;6;Sexta-Feira;Dia Útil;14;14/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-04-07;2029;4;Abril;7;Sábado;Final de Semana;14;14/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-04-08;2029;4;Abril;8;Domingo;Final de Semana;15;15/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-04-09;2029;4;Abril;9;Segunda-Feira;Dia Útil;15;15/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-04-10;2029;4;Abril;10;Terça-Feira;Dia Útil;15;15/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-04-11;2029;4;Abril;11;Quarta-Feira;Dia Útil;15;15/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-04-12;2029;4;Abril;12;Quinta-Feira;Dia Útil;15;15/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-04-13;2029;4;Abril;13;Sexta-Feira;Dia Útil;15;15/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-04-14;2029;4;Abril;14;Sábado;Final de Semana;15;15/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-04-15;2029;4;Abril;15;Domingo;Final de Semana;16;16/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-04-16;2029;4;Abril;16;Segunda-Feira;Dia Útil;16;16/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-04-17;2029;4;Abril;17;Terça-Feira;Dia Útil;16;16/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-04-18;2029;4;Abril;18;Quarta-Feira;Dia Útil;16;16/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-04-19;2029;4;Abril;19;Quinta-Feira;Dia Útil;16;16/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-04-20;2029;4;Abril;20;Sexta-Feira;Dia Útil;16;16/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-04-21;2029;4;Abril;21;Sábado;Final de Semana;16;16/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-04-22;2029;4;Abril;22;Domingo;Final de Semana;17;17/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-04-23;2029;4;Abril;23;Segunda-Feira;Dia Útil;17;17/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-04-24;2029;4;Abril;24;Terça-Feira;Dia Útil;17;17/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-04-25;2029;4;Abril;25;Quarta-Feira;Dia Útil;17;17/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-04-26;2029;4;Abril;26;Quinta-Feira;Dia Útil;17;17/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-04-27;2029;4;Abril;27;Sexta-Feira;Dia Útil;17;17/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-04-28;2029;4;Abril;28;Sábado;Final de Semana;17;17/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-04-29;2029;4;Abril;29;Domingo;Final de Semana;18;18/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-04-30;2029;4;Abril;30;Segunda-Feira;Dia Útil;18;18/29;2;Trim 2;1;Semestre 1;2029-04-01;abr/29;abr/29
2029-05-01;2029;5;Maio;1;Terça-Feira;Dia Útil;18;18/29;2;Trim 2;1;Semestre 1;2029-05-01;mai/29;mai/29
2029-05-02;2029;5;Maio;2;Quarta-Feira;Dia Útil;18;18/29;2;Trim 2;1;Semestre 1;2029-05-01;mai/29;mai/29
2029-05-03;2029;5;Maio;3;Quinta-Feira;Dia Útil;18;18/29;2;Trim 2;1;Semestre 1;2029-05-01;mai/29;mai/29
2029-05-04;2029;5;Maio;4;Sexta-Feira;Dia Útil;18;18/29;2;Trim 2;1;Semestre 1;2029-05-01;mai/29;mai/29
2029-05-05;2029;5;Maio;5;Sábado;Final de Semana;18;18/29;2;Trim 2;1;Semestre 1;2029-05-01;mai/29;mai/29
2029-05-06;2029;5;Maio;6;Domingo;Final de Semana;19;19/29;2;Trim 2;1;Semestre 1;2029-05-01;mai/29;mai/29
